,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__learning_rate,param_clf__max_depth,param_clf__num_leaves,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
32,594.9827909946441,2.298395977923029,3.3771762371063234,0.07760068773673737,0.05,25,400,"{'clf__learning_rate': 0.05, 'clf__max_depth': 25, 'clf__num_leaves': 400}",-0.8690366543605658,-0.8642507264775781,-0.8830104064384168,-0.8819627490446957,-0.8906542426679237,-0.877782955797836,0.00969624624982203,13,-0.14310224324246273,-0.14284955624820148,-0.14258537991570608,-0.14256777788681013,-0.1416277479766931,-0.14254654105397468,0.0004993522422764752
33,700.8574314117432,1.2226465050892754,4.22241063117981,0.29163478654229696,0.05,25,500,"{'clf__learning_rate': 0.05, 'clf__max_depth': 25, 'clf__num_leaves': 500}",-0.8760626793882819,-0.8633833843574464,-0.8816928467918029,-0.8880695148177649,-0.8991973439988347,-0.8816811538708261,0.011949927477512865,17,-0.10046309911531226,-0.1010904723004434,-0.09973103125451217,-0.10056054570737985,-0.09911706790297158,-0.10019244325612386,0.0006905857453747308
34,797.153442287445,3.262344165655915,4.531611490249634,0.1569863484138465,0.05,25,600,"{'clf__learning_rate': 0.05, 'clf__max_depth': 25, 'clf__num_leaves': 600}",-0.8827720032435034,-0.8714110904248326,-0.8982715892198041,-0.8940025821457406,-0.9041599122833399,-0.8901234354634442,0.011684676141545053,22,-0.07272993239610878,-0.07234350948048837,-0.0729830388908493,-0.0731336512541692,-0.0720749343176643,-0.07265301326785599,0.00039390714770364904
35,358.1571026802063,1.3769775207292794,2.2159241676330566,0.12409279505678793,0.05,30,200,"{'clf__learning_rate': 0.05, 'clf__max_depth': 30, 'clf__num_leaves': 200}",-0.8676294515956854,-0.8593243977486172,-0.8799755370260418,-0.8856853461146832,-0.8857212696579926,-0.8756672004286041,0.010504303128068366,7,-0.3247612417022167,-0.32376940994597886,-0.32413247232944437,-0.32421255776207747,-0.3244712957373508,-0.32426939549541367,0.0003330586824552954
36,481.72689523696897,0.580365009477777,2.7975813865661623,0.13293727027084629,0.05,30,300,"{'clf__learning_rate': 0.05, 'clf__max_depth': 30, 'clf__num_leaves': 300}",-0.8671447824996638,-0.860263517808513,-0.8800064369364909,-0.8807438584846821,-0.8855177878700033,-0.8747352767198706,0.009457252667153351,4,-0.21270552898687828,-0.21180786642686783,-0.2116864535498301,-0.21018263489686637,-0.21098708573410546,-0.2114739139189096,0.0008459286308217174
37,598.6024195671082,1.5252747781486773,3.490945816040039,0.11023636950788775,0.05,30,400,"{'clf__learning_rate': 0.05, 'clf__max_depth': 30, 'clf__num_leaves': 400}",-0.8713229141018618,-0.8584246571924443,-0.8837030783272221,-0.8839555424825788,-0.8889256182074184,-0.8772663620623051,0.011067512104251939,11,-0.14314778918876414,-0.14327094047795957,-0.14252803645953097,-0.1426190094143416,-0.1425068171512876,-0.14281451853837676,0.00032691474608514026
38,707.9929126262665,1.4182210072590542,3.9586252212524413,0.14386599162014585,0.05,30,500,"{'clf__learning_rate': 0.05, 'clf__max_depth': 30, 'clf__num_leaves': 500}",-0.8748667681633528,-0.8687508249828684,-0.8897834781970269,-0.8929045578459247,-0.8959703036775817,-0.8844551865733509,0.010685927465809335,20,-0.1006758534807751,-0.10064600744031191,-0.09982638472163813,-0.10012584974539927,-0.09911210880280659,-0.10007724083818621,0.0005794141880118061
39,808.2991972923279,2.537345699048599,4.744830369949341,0.15369183909308348,0.05,30,600,"{'clf__learning_rate': 0.05, 'clf__max_depth': 30, 'clf__num_leaves': 600}",-0.8836610962788747,-0.87531702651053,-0.8927911762777528,-0.8929000533103338,-0.9060820924350356,-0.8901502889625054,0.010300418907231075,23,-0.07247142427769371,-0.07225069371526749,-0.07215976070582665,-0.0726581050020652,-0.07165521082240593,-0.0722390389046518,0.00033967497777830384
40,358.64250841140745,1.1073817923995704,2.1561651706695555,0.0946760944616631,0.075,-1,200,"{'clf__learning_rate': 0.075, 'clf__max_depth': -1, 'clf__num_leaves': 200}",-0.8711891894968996,-0.8573924155919883,-0.8866289992563177,-0.8807043945694214,-0.886289542595251,-0.8764409083019755,0.011039888901790201,9,-0.19631562557258786,-0.1953160710226851,-0.1935360089635514,-0.19365973177203688,-0.19451227278412153,-0.19466794202299656,0.0010446937879558858
41,485.3719179153442,1.3930922126794898,2.811657428741455,0.0895099638369725,0.075,-1,300,"{'clf__learning_rate': 0.075, 'clf__max_depth': -1, 'clf__num_leaves': 300}",-0.880050340695651,-0.8735393977974734,-0.9000616365688274,-0.8966148419285888,-0.9005513855571431,-0.8901635205095367,0.011190512514769966,24,-0.10356822007825141,-0.1028726723727697,-0.10344428172592916,-0.10295442154176405,-0.10332756195499636,-0.10323343153474214,0.0002732747544631899
42,603.9606049537658,1.8330032577441577,3.4525278091430662,0.10394180431206775,0.075,-1,400,"{'clf__learning_rate': 0.075, 'clf__max_depth': -1, 'clf__num_leaves': 400}",-0.9016313450041334,-0.8950993225114673,-0.9133686337309903,-0.9104087598313121,-0.9196693617730801,-0.9080354845701966,0.00869228746187554,32,-0.058280504104245366,-0.05818051682291176,-0.05773222100560561,-0.057808376462440525,-0.05706349846283438,-0.05781302337160753,0.0004294014152577557
43,713.6357801437377,0.9820485997980448,4.314940977096557,0.33376113434552274,0.075,-1,500,"{'clf__learning_rate': 0.075, 'clf__max_depth': -1, 'clf__num_leaves': 500}",-0.9156722848944155,-0.9149897830949795,-0.9372245353125075,-0.9243198982896644,-0.9427615927720344,-0.9269936188727202,0.011249125390632858,52,-0.03420294571484318,-0.0339013702562794,-0.03393654967825741,-0.034111572693478816,-0.0336590289613583,-0.033962293460843423,0.0001879050464971737
44,817.8079454898834,1.8328547248955886,4.8330872535705565,0.04678360188153854,0.075,-1,600,"{'clf__learning_rate': 0.075, 'clf__max_depth': -1, 'clf__num_leaves': 600}",-0.9293329524690084,-0.9313825380797002,-0.9449965489012346,-0.9488220549171569,-0.966818995772714,-0.9442706180279629,0.01355660982261465,58,-0.021040276686909064,-0.02073833079239178,-0.020865385184934856,-0.020835032347735698,-0.020541878073952007,-0.020804180617184684,0.0001634490783959112
45,352.5412557601929,1.4257847864259214,2.3609097003936768,0.2615267277967656,0.075,20,200,"{'clf__learning_rate': 0.075, 'clf__max_depth': 20, 'clf__num_leaves': 200}",-0.8709328563510836,-0.8632874477378275,-0.88304448962589,-0.88630849701383,-0.8906223840449617,-0.8788391349547184,0.01016548624762693,15,-0.19635876331457047,-0.19481446614470804,-0.19604051754629262,-0.19375433741039752,-0.19655305017224517,-0.19550422691764274,0.0010635556894580684
46,472.9135318756104,1.4850698491507064,2.87678599357605,0.09901980190728069,0.075,20,300,"{'clf__learning_rate': 0.075, 'clf__max_depth': 20, 'clf__num_leaves': 300}",-0.8861868572891312,-0.8768063925898052,-0.8969959353381842,-0.9004989567119066,-0.9044348246213278,-0.892984593310071,0.01011541114179975,28,-0.10422920304844166,-0.1028175453952509,-0.10386486040512787,-0.10339321193979123,-0.10418204853816115,-0.10369737386535456,0.0005314915188816937
47,582.0434487342834,1.7601323075686794,3.912704277038574,0.4681714763819072,0.075,20,400,"{'clf__learning_rate': 0.075, 'clf__max_depth': 20, 'clf__num_leaves': 400}",-0.8982788980615269,-0.8887148905212948,-0.9103259129108466,-0.9146492128052405,-0.9198215996770073,-0.9063581027951833,0.011334092456562535,29,-0.058748176927076255,-0.05818259185657533,-0.05883494820626355,-0.05869984652549559,-0.05815086903367494,-0.05852328650981713,0.0002944994992277216
48,684.3788947582245,1.5259858732490508,4.329081106185913,0.15442664908637183,0.075,20,500,"{'clf__learning_rate': 0.075, 'clf__max_depth': 20, 'clf__num_leaves': 500}",-0.9178132879162072,-0.9107768724750569,-0.931265955195236,-0.9330858964110045,-0.941631895292411,-0.9269147814579831,0.01110745788470855,51,-0.03487058256305736,-0.03485744992337726,-0.03458381303728676,-0.035210123769249334,-0.034650118998188845,-0.03483441765823191,0.0002189804281516169
49,775.7955811977387,2.5719712308272884,5.074942350387573,0.09122703008687245,0.075,20,600,"{'clf__learning_rate': 0.075, 'clf__max_depth': 20, 'clf__num_leaves': 600}",-0.9364606080423481,-0.9325578210844125,-0.9432357599562239,-0.9588332945274776,-0.959641451988202,-0.9461457871197329,0.011225057570400257,60,-0.021818623204908662,-0.021916456432974015,-0.021616964357803782,-0.021957896666303767,-0.021700556867056922,-0.021802099505809427,0.00012822575806166386
50,358.6559289455414,0.30498158723598057,2.2108820915222167,0.12566635738598247,0.075,25,200,"{'clf__learning_rate': 0.075, 'clf__max_depth': 25, 'clf__num_leaves': 200}",-0.8685739826069894,-0.8603509858457581,-0.886388354850157,-0.8800344230557152,-0.8897085911578057,-0.8770112675032851,0.011018566385170915,10,-0.19668337708691322,-0.19597110982746233,-0.19628571338501935,-0.19560345272685664,-0.1936024768932596,-0.19562922598390223,0.0010740084688205846
